Date,Miner,Hashrate
2021-03-03,RE8Ng16kUXuv7CNVeuRRBPe7j1UDxbuif8,5.44 GH/s
2021-03-03,RPboLkx74FaK4dk6PYghNK9KBTEXTpouKc,5.40 GH/s
2021-03-03,RN5nXtjgp7e7Rv92Zed4DmxZYnXHQ7aXco,5.36 GH/s
2021-03-03,RCQAaUTuVJx9fsf8G6n3iaiSoeMUHUikeP,5.19 GH/s
2021-03-03,RC64kmGa7WpLQHqNmooxrBmjirR2B7RwHF,5.16 GH/s
2021-03-03,RFY4srAgj7CBGUsKnfXucvX2EQAka9qt47,5.15 GH/s
2021-03-03,RQwgrdRcFQVAzebRX5J5EH6bREpNG7WEfn,5.14 GH/s
2021-03-03,RE98Ha5ybHPSAc2Nyn83uL9Dv6v4ShWg1R,5.07 GH/s
2021-03-03,RNtjhKpnxvuCzjN3QasowSpoz3XLd99Yv2,5.02 GH/s
2021-03-03,REbLURJAaxYt2fV4kSi18ohw5tnfU2macT,4.77 GH/s
2021-03-03,rR4uY7jZ6WP35994FNfxhAWVLYx1oCuJoK,4.68 GH/s
2021-03-03,RLTYcDQ51MWPfFgteBsPi4G97GjsnspMuF,4.61 GH/s
2021-03-03,RLGyujp8HbwhHnch1mhc8iKX4St9KN7u8G,4.59 GH/s
2021-03-03,RD5x3KxkvhDNUE3XA4wpWJK45H7MBtDG7N,4.53 GH/s
2021-03-03,RSnDSAJfLraQK3rjQpbEC12D8RaA3aieCA,4.47 GH/s
2021-03-03,RWMeSdZgM4Wocb9JMb4wg2McTWHQfscpav,4.29 GH/s
2021-03-03,RReQNrmpR8RUYxXZLFcK2SKGXKvuFzpBse,4.25 GH/s
2021-03-03,RExT4MqqGbSajH3xUCQZqdbKk8YS1r98Sb,4.25 GH/s
2021-03-03,RGMzgCvyjkcKNcHK11ayXPifoQZAiGUnZp,4.01 GH/s
2021-03-03,RCRKTFimNjJczyawY9sZDTVk1BgGvjm8c6,3.90 GH/s
2021-03-03,RPMkqaX2Te2zd3tpjiyyxF2smiY84yq35X,3.89 GH/s
2021-03-03,RKNXqWmZo8vUBqRkuDoorxyhm4cU5yKyq7,3.84 GH/s
2021-03-03,RY9fxa63g153zYhn6jEFxj1sWCAYkSbGBs,3.80 GH/s
2021-03-03,RHiZ7fVsK6r5RfHUEBBrxdmvuGpwp6mTBV,3.76 GH/s
2021-03-03,RLzf2AsjmE7P5G1rquK8TXNLbPrkAXt4ag,3.68 GH/s
2021-03-03,RAVmr9RoB2cmZ99Gs9qAPS7mHBmzUHtocU,3.61 GH/s
2021-03-03,RG3PBFuT34YDHSBu1TYXWwGvcyFMyE27aN,3.57 GH/s
2021-03-03,RMQxfLGtSvL2feSE4w1pyHawaebxeTbcV6,3.56 GH/s
2021-03-03,RM85ULtQ3AGMrZxKigget7bVfHdVBgLx7q,3.35 GH/s
2021-03-03,RGQRMBiBzqUCtDqYcZk6pEhtE2jWYKXLbB,3.29 GH/s
2021-03-03,r8hseXDmY1ad1jxU6oBNNV8nxJ75cG1SD5,3.23 GH/s
2021-03-03,RVSfXgzFrHu5oedgDBy7ZXVBdA8eK54ynX,3.20 GH/s
2021-03-03,RBmjdmyLcTdCGKv1PyFW2HQLrEBsUX9jmN,3.20 GH/s
2021-03-03,RRjMDDBMDfkGV8Q4kY9VBRCBBXUHqGB8es,3.15 GH/s
2021-03-03,RJo6hp41w4krarq884kfZg6epAuyr4e6Jt,3.08 GH/s
2021-03-03,RRkoQ2MgVxwPh54hPdpQ4q97XsiwHheytS,3.06 GH/s
2021-03-03,RH4zvrxetqwo5mSgrkKAHRBfJUrzHwAoNb,3.05 GH/s
2021-03-03,RStwutjnoTTUy3YMzQRMiAGfXqNTgRcGyv,3.04 GH/s
2021-03-03,RAqGMNPgr2Pumhc7sjTzDbVHT4ykY6RGxK,3.03 GH/s
2021-03-03,RDgfEVC7meJgyczu9zgtnPXmYcPH1LJHLW,3.00 GH/s
2021-03-03,RBNJPmBFdr85UHA4TfmaMBCcMzbwxV89nV,3.00 GH/s
2021-03-03,RDdLsBnAcuYCLEadyZp7xhQMwtFf8KbkAr,2.99 GH/s
2021-03-03,RCNUqhy15BsiMA6VJndSJK7PhYC5sX17ZV,2.99 GH/s
2021-03-03,REUrXGqFPfrUSpTZVtiiw9q2xy1D13AZFz,2.96 GH/s
2021-03-03,RH2swPipTDBBNxEBdzWuNa4roBu6kFzoTz,2.95 GH/s
2021-03-03,RRjXW2PwXTBa8mTyCPdKKQz7tQVyuz1RfF,2.87 GH/s
2021-03-03,RVZA1yeNbPJ5FykPXkPcF4nqMT428FwpT5,2.87 GH/s
2021-03-03,RMA5hR5R7UFn5TaKdF78JB5zPyAYtRziQH,2.86 GH/s
2021-03-03,RX9ZqYzrrYG1VJgLANeEZp1vvL9cAYoYdi,2.81 GH/s
2021-03-03,RTbkBP4Ev4BJ5HJAtdc3qTigBcY3L5jmVB,2.81 GH/s
2021-03-03,RDXWETZWw3aAWz8Qcpvrk3HuSwkdS5U3Zs,2.77 GH/s
2021-03-03,R9NyMvLC81wo6FCmMV6gteD6ADh6gezGUc,2.71 GH/s
2021-03-03,RCdkywK6sa2qkGAkP4WuY55u2nkYu2fVC9,2.67 GH/s
2021-03-03,R9yEacuF7DDMhvRzdLWhAzdhuypEjNGufT,2.67 GH/s
2021-03-03,RWTFEZnrA3khSVhNXuR2j8LAiK9vr3AdKw,2.60 GH/s
2021-03-03,RCa9ZLbAcqzU96Cdib5v2AWt3e8yBGg4AG,2.60 GH/s
2021-03-03,RBwTgEPPkdDjMJ5iBKAoQoqzguXGciM4qa,2.50 GH/s
2021-03-03,RGTfex3vMM689EMFkw2fdfUnU4MKJvwd9E,2.47 GH/s
2021-03-03,REKQL5mJSfsE1HLigMNWGqywYXZKrovE6w,2.43 GH/s
2021-03-03,RB9VdeYVkwL3ZkhMb2b69UGvwsRaH4SYtu,2.43 GH/s
2021-03-03,RCWLUngQx4qUsVRWnQ7DrEDb1aHoJ85V6y,2.43 GH/s
2021-03-03,RHPXfpjmTff4hJwgAesQcFCUn1r61ag9jG,2.38 GH/s
2021-03-03,RLFdpaFmpcaQmmxW1VZy8WPTJcnARZxBSx,2.34 GH/s
2021-03-03,RVWqLdbY8GXQLV3xAVnpXi3Puscgt47xxt,2.33 GH/s
2021-03-03,RVZdLtJ2E82z2bPn2cehsfuxyyXfCUJ4oe,2.32 GH/s
2021-03-03,RBRFFhfx2qqsWTyGxNxj9gAtBtnJ2ooJ83,2.29 GH/s
2021-03-03,R9kks7qoNjEe8FBYzfqxtK6oyTcYz4mXTh,2.27 GH/s
2021-03-03,RJM9hS9runmi5WchnEboURoTUZpkeW6XSN,2.26 GH/s
2021-03-03,REwQ6UXHwzXKdbhQoUiwgPCt1uiaxW1J4Y,2.26 GH/s
2021-03-03,RQuNrXFtkqGgtscKenUeMvwfmLTF3yQvmk,2.25 GH/s
2021-03-03,RM6j1AvUnxggYaqRjgu4FsWvLysRtYcKud,2.17 GH/s
2021-03-03,RFPUQhydMiKFM8b93xaAf26zV6hMHSqq5u,2.17 GH/s
2021-03-03,RSQLa4mhXDLi6Q2F8gHg6c9oSADL5S2bKZ,2.15 GH/s
2021-03-03,REoEqQzq4KHLF5FqCkqmtQQ3fxbLpEQuMo,2.14 GH/s
2021-03-03,RJocPhPNpjaVuzx9MbivR6qSvvaTLzTX9u,2.13 GH/s
2021-03-03,RSpDQuaBtbqxMr8GDDErXBae7sZW588Zb6,2.07 GH/s
2021-03-03,RPreszMFCY4B8VdQfNrvhDr4nb736MBGYe,2.06 GH/s
2021-03-03,RXD8Mse1QGDkM3hbvdhw8xFFji4DZSz6jy,2.05 GH/s
2021-03-03,RJ85uo3yK5zXnPSUGNKAC7aj1tZ1vMKeiH,2.03 GH/s
2021-03-03,RDEBrrrsz8F8zrwm2r61mhe22RqZXnzVyZ,2.02 GH/s
2021-03-03,RKiVd6PybX5tAAgmaPABmbK4i63TWa98hV,2.00 GH/s
2021-03-03,RHKm2wV7xyLQHJaGTKCmxb6vSvUa1kGxwd,1.98 GH/s
2021-03-03,RP76V6hhBmHrXDGdPGEHZMmjSWXeGKxSd4,1.97 GH/s
2021-03-03,RUduMqbEJQayed6uv7hyxZiuEnu57To4wq,1.96 GH/s
2021-03-03,RCcsFDXLTYRD5Y8GZYdxP5ryjF9bQkLpNy,1.96 GH/s
2021-03-03,RSVT4STfgdgbeWPfaPkyQMknfr6QZG8z57,1.91 GH/s
2021-03-03,RQGB4i4i4XEGkdySCGK7uNgzCir9266NSF,1.90 GH/s
2021-03-03,RKCCHh8MG8M7V9HD3G7P2zzSc7XSh3EzcM,1.90 GH/s
2021-03-03,RT3fpoBbV3unQStdDye4wVJGgyLyv4FWVu,1.89 GH/s
2021-03-03,RRbJcUiVgDDV6u5jshSH2DmQadggb21yp8,1.87 GH/s
2021-03-03,RAkF1LMUftQsGaVZr7bbP8H9KpAqdyMxtb,1.86 GH/s
2021-03-03,R9SMfQrJBd2EYH1s4Jg8BVmjzQkCJbzFgr,1.84 GH/s
2021-03-03,RVggK1AAkNNZhHCqx3dXNygcJx3kmnzD5q,1.83 GH/s
2021-03-03,RHaZbd9JzHYw6vhs64iWnXK3uiUD9qmYkY,1.80 GH/s
2021-03-03,RRyYBqEkoY4EogYNFNU82aBQYXD82LgHyx,1.80 GH/s
2021-03-03,RPFXt6kf3ax3yYPPAde22ftCFmHg9hgWe2,1.77 GH/s
2021-03-03,RBUNt57f2WmsgAu8CW74T28QEnWGgpCqmm,1.77 GH/s
2021-03-03,RBbS34mAo8geq8ZHeGLMUYHu4qXtkrMFrj,1.75 GH/s
2021-03-03,RRRmutYoNivnC3d1zvMRyCbk6vMAkLsXEu,1.74 GH/s
2021-03-03,RMwzNbnpjdKvEAJ8YRzoqbcAP6UMPvGKxL,1.73 GH/s
2021-03-03,RRGSk2WnmMDcNAWtTxu5j8pwzw8aAJAALp,1.73 GH/s
2021-03-03,RG7p2sUXnnUzkHJB87FH2iievRtUkgs379,1.72 GH/s
2021-03-03,RJS7hvgV2h5r1YwMiUZoDQFFWGYhseLAAr,1.72 GH/s
2021-03-03,RAhWAxDKhDZn7G578CkVfqFuiZRFnvNY5x,1.71 GH/s
2021-03-03,RKtHH8GcCHGDHhKm8xm7ooBDzgi5AWq2m6,1.70 GH/s
2021-03-03,RUSYdY5EwyTCSxfFLgEMoSBsyCAEHNNfJ6,1.68 GH/s
2021-03-03,RUNY5qf7BmDbwQ83owZa3K1NRxrwjbBzXR,1.67 GH/s
2021-03-03,REU6vcYroRtkyMYBHihG7gKEjcfCG1fFA4,1.65 GH/s
2021-03-03,RUo912LATLZumwG1UsPrEXA2knArQoAv3d,1.62 GH/s
2021-03-03,RQEum8d9Pb2AtpDMi8Zv14onPU9yBcWqUS,1.61 GH/s
2021-03-03,RTWVENnFi7SCf6pB1ncf1f7AfYB75VRefj,1.60 GH/s
2021-03-03,RXAdjXHkD6sSHvENss9vhvJxNwTbd16TXt,1.59 GH/s
2021-03-03,RLLXphcoiqRt7jBmWy22HAjNNJj2DYHuEH,1.59 GH/s
2021-03-03,RAaVHW7VGtCGaeWntAtzcaKDTxPkFvX4qF,1.56 GH/s
2021-03-03,RSmPT1PHN2N3WVekef1CtWbVYK3LTe2N6s,1.54 GH/s
2021-03-03,RQ4PdGDijUrTDDXUhgJaFTbCgEd4yvQVx6,1.54 GH/s
2021-03-03,RWVicXPwwPuxMSz2aHZ7EKcrjwfDDbYhpG,1.54 GH/s
2021-03-03,RUSpv3mc7SgK87TYR7UefZ8NwYZ9nfEFms,1.53 GH/s
2021-03-03,RVVz1Mzs9p7eC7uez2avo3sKYDtKfh9Gcr,1.52 GH/s
2021-03-03,RSW7iHivwGvotXSzX3zeSt2CuSkStkudib,1.51 GH/s
2021-03-03,RAriAmwECJP2M5aAwJPn9g9ZTwdHEFHbTm,1.51 GH/s
2021-03-03,RGUx9Q4Yw9oGghYzVKyuWpA12kAQmh3dzJ,1.49 GH/s
2021-03-03,RUAfUytnBw1UxtyBuHUYmrLH2Ta2iC3kXZ,1.47 GH/s
2021-03-03,RJoULkz8SQqfBKFHm1yAi5RtdNcPWWWjFu,1.47 GH/s
2021-03-03,rFEXFWnoUPWxJhc1YGacoPEncLSy2o55Jc,1.45 GH/s
2021-03-03,RQQwWrdpZqrqhgQev6X3Sas8eFMDJ8Qd6M,1.44 GH/s
2021-03-03,RPC2udPgtbeFWpxyJoy7msmg6jZhTSqe5d,1.41 GH/s
2021-03-03,RAiSEpVNyLLt6FswxmGUz4dhcA4CHCN8UL,1.41 GH/s
2021-03-03,RWA2WYFbycjk6tDPVSbiVERPaEEpWpxAnY,1.41 GH/s
2021-03-03,RXFwcbyuoe8E1hw1YooHRD92PzRa9Xzr2Z,1.39 GH/s
2021-03-03,R9iVtriZoeQfRzEjBZ71T2DFXqpFhBtHFq,1.39 GH/s
2021-03-03,RSsu2kd4zEAHpY4u8k7jgGyAQwmpXaFN1R,1.38 GH/s
2021-03-03,RFqs1JfNYFDf2qvoZdGZN1jcm8QztZXGvK,1.38 GH/s
2021-03-03,RDaoPLHx3LdbwbuhApzoQ5bNyTz1RRBpwR,1.37 GH/s
2021-03-03,RGQyd6aqW7ESqVfAwB3tqokkqitwCTcWiB,1.36 GH/s
2021-03-03,RXNgAFUVqUYw8E4pgWsKsiCUBizNaanPyg,1.36 GH/s
2021-03-03,RULo2nsuh9sKLxxW7spFhNUJHsur2WBxuH,1.35 GH/s
2021-03-03,RWfWgjkYJYDKqF8KhPdAAj94kJMxqhtZ7N,1.34 GH/s
2021-03-03,RFgvkxzPQ3qPGikzzeicVQvcj3U8ovyWtS,1.34 GH/s
2021-03-03,RGppwCSSvBzqNFz6ecmt9Z4zNgFXWmpCWZ,1.33 GH/s
2021-03-03,RJXi5bADQiN2gN7hk6rqs8roi5nymAdigc,1.31 GH/s
2021-03-03,R9magyq6qn5V6RRvq7NmBxp6NUWdhqf25j,1.30 GH/s
2021-03-03,RV5vjfwJZv4PgdyEVs4drDj64x75fmMT3K,1.30 GH/s
2021-03-03,RLWNEnzK32hZ5K5Y6NrBK9JHw2wq5ynSCW,1.29 GH/s
2021-03-03,RRuiqwxN1yDYkY8dq3L9AnMckYxCMg7m6X,1.29 GH/s
2021-03-03,RS3stKJ8Q9TqoUJ777eJwvAUF5x9F2BWCr,1.29 GH/s
2021-03-03,RKw84PJBnzq4QWx2DwjJonY9s3NYoPxT1P,1.29 GH/s
2021-03-03,RV1cgfq5usxYgrv8eiUTh6YKCMp4iXNMst,1.29 GH/s
2021-03-03,RRS7bLhVpG3yaZ5ewQjs7GgNpP6uXoF151,1.28 GH/s
2021-03-03,RHikX9J59rFYYjQn4xKWhNZNEKsRBkTzBM,1.26 GH/s
2021-03-03,RGN4oPq5QzofLEJS3XHfj5tnW6TkyicVdG,1.26 GH/s
2021-03-03,RTye1Af6hW4Ac6UfiT334p627AG9UXZYNh,1.25 GH/s
2021-03-03,RUZajAvMDXSRkf3dsUhq6tvCLrNMQoePDv,1.25 GH/s
2021-03-03,RPqGRSZuio9qU28BVVJuGBJwyocsHkWHPx,1.24 GH/s
2021-03-03,RTbTUfr9gSEegLZscRqWqTwCSWTHEUjq4g,1.23 GH/s
2021-03-03,RF1FbV1etpgx76CzUenpH9NpE13QPGhBSF,1.23 GH/s
2021-03-03,RGdK2k5ZXH3YFuxpr2SevmViFmrgDcAhYz,1.23 GH/s
2021-03-03,RT1jMZUxNNkt7GnL7gnZM2PRGaRps7h2mx,1.22 GH/s
2021-03-03,RW5r9iXUiSjnX9ntp8rLgFrxMjm514x2QD,1.22 GH/s
2021-03-03,RMBxwTZTRvdoEumaLhfVZ19h5cAsM6FAQu,1.22 GH/s
2021-03-03,RYZhcEyQLWHahcfTQdhRHbiroPJyxghFvi,1.21 GH/s
2021-03-03,RWNEuByxXpXFy6rBGcDPosyNZhAqmrGYQx,1.21 GH/s
2021-03-03,RVPMz75AYWAeP8HnEUmWaQD9vSkkbz1J45,1.21 GH/s
2021-03-03,RQLiJxEyhvcFcsjEbj4dwXWcmQgB6XHiig,1.20 GH/s
2021-03-03,RKAQKS634PaG7bbrmqRufK9FXi7PMGhbUc,1.20 GH/s
2021-03-03,RWgn3KMEQbj3ZhAvpwKygtJKU8LBW1ED8W,1.19 GH/s
2021-03-03,RHmip9pCASwyXbuFKwNetEQV2SKvXLmi7V,1.19 GH/s
2021-03-03,RTgqiSJN3jAKgprpkmLGr8upe7hHaN1fLy,1.19 GH/s
2021-03-03,RJfKvrFJJiUr7jkdoLH9ueYiVLZfe3cfSi,1.18 GH/s
2021-03-03,RKviRcm9YBDGjbkXNcAqRF3Bjg4Sk7jsqW,1.18 GH/s
2021-03-03,RM9ftawN78nAxfcGYsyZJqLJsPVANJn2jz,1.18 GH/s
2021-03-03,RLyZ4armPfkurBFEu9ZjK5pwaU1oiWUh8F,1.18 GH/s
2021-03-03,RXM8XtB3Wizu5uzgjdtnzKWYjadA9rBuaZ,1.17 GH/s
2021-03-03,RAX979Ea69H6SBWowj2HehPdDY1yCa7R26,1.17 GH/s
2021-03-03,RNprU3obAFkGKXL7DYGKA3LQt9ThBbBFpL,1.17 GH/s
2021-03-03,RRvEGWfPWTBMgVhNWUXpL7JwZaPTnWtPJ8,1.16 GH/s
2021-03-03,RFCsqLcgEkdrqgfT76BsTBPzPp97Ke4Kou,1.16 GH/s
2021-03-03,RViu1qHZPN98kVrFCDUYbFqVBWe6iYVD3m,1.16 GH/s
2021-03-03,RUEpjG2JH9KF7UxLMfzyyDepqg4RwygW3b,1.15 GH/s
2021-03-03,RW9drVQuMCgEUbFfSh4Qc7vKpsap4XjwE8,1.15 GH/s
2021-03-03,RWKrfUyFc4DAkrQnAX5pYxuCxtEPDjKFSZ,1.15 GH/s
2021-03-03,RWLofp7fKh9YWQdK7E8Wu2hzD1EBMyc7Yu,1.15 GH/s
2021-03-03,RQcBHWqx6nR4uqWw7HHzxzAFzZEEV14sgz,1.14 GH/s
2021-03-03,RSdkD9oAYjZpTYhjYneAMSEoe4d2KrZL5F,1.14 GH/s
2021-03-03,RVo3eAbV337ZjuG3WdEkNk7aJqz5Ux8SiB,1.14 GH/s
2021-03-03,RMJMp2ecKJomGZbctWvmJpTqou8sWxTFnN,1.14 GH/s
2021-03-03,RQhaLb4xvYDGXyUM1GC9t6m7wDPCrVeA67,1.13 GH/s
2021-03-03,RMkBwB2RkjHGW8uZ7ucLBr7jbbPJ6bSLXH,1.12 GH/s
2021-03-03,RHBUYbNRLeYw2m2rqFLhtSEUnyr1qnCSCC,1.12 GH/s
2021-03-03,RUkLB6JxYKByPa3KEVimczhaLVaxxM2eiP,1.11 GH/s
2021-03-03,R9bvBsQDBxutpujwFLSLsZJwmD1pKkbwoX,1.10 GH/s
2021-03-03,REz3EMTHbWSvLzEqyUGrQ6gRAfEBcWPqid,1.10 GH/s
2021-03-03,RERGkQkmVeKWHqYCufcMxGH1MeowTkm4ew,1.10 GH/s
2021-03-03,RGRxoCHs1qPZGAriPHjm9fhWnP3H3V6KDw,1.08 GH/s
2021-03-03,RLJzuixziJ3eRSPiE9TrRRkNzLAv55ihvc,1.08 GH/s
2021-03-03,RJ98h59dvAEX2HezeLXu5oichND7azGUzb,1.08 GH/s
2021-03-03,RRgtANUGQJMTkzJzrzaZ2x6NEFq1MVUP4X,1.07 GH/s
2021-03-03,RAKpjNQCFCbbXb3guJA7gunMVN64mWTmPw,1.07 GH/s
2021-03-03,RNzdpZxTzTbKx9A4eVBmXFTvvmTiQuC5YT,1.07 GH/s
2021-03-03,RAzoBQemuyn5q2kr1WJpFBgaQ84gAUkFzj,1.06 GH/s
2021-03-03,RCKQGdG6hApZbqM538X5r9gMJULJWpd6eu,1.06 GH/s
2021-03-03,RV5eyz2bPqMZsWQCNYvtoyaa4zv7RaDaE1,1.06 GH/s
2021-03-03,RUh5pRDCYAo212eSFVYcNpjuoNavSETsXX,1.05 GH/s
2021-03-03,RNq1Xj9PXLGNQUqKQTPtBxgFtsSDEbwKme,1.05 GH/s
2021-03-03,RKB6PD6ZPFpTkAH8i1awfoxAVPi9xv2d7W,1.05 GH/s
2021-03-03,RKBrNQ4P6gkB7HCvmJ3JWoZDseNCKfavDL,1.05 GH/s
2021-03-03,RVFesxsU5xbLh4QXZg1NnzUPM3kAewEYy9,1.04 GH/s
2021-03-03,RNCefFZk7t2EtWMMfEGGYnyvheLVoFym6Y,1.03 GH/s
2021-03-03,RDXQGsomXv6hSJw4o7anKSEPwa3WBaf3wU,1.03 GH/s
2021-03-03,RLvBaLF4GU67yWch5Yxow8SkSnsiJbUcpA,1.02 GH/s
2021-03-03,RE9UFvMr7EP3tgkJXwnBiFg4AqMTQ8ikyN,1.02 GH/s
2021-03-03,RKRsqcKFEGjZMzTKGLJ4omoiVWkYRyKskp,1.02 GH/s
2021-03-03,RDZBtJ4PEtDBZhvFUJuXXVKtyvvvTDbY2n,1.01 GH/s
2021-03-03,RERiR99zY8hELcPUVQa5ZJNVJYht6bEJus,1.01 GH/s
2021-03-03,RL8s5uF9D8vn7e8YZTaqQ3mPzXBRQwaQdd,1.01 GH/s
2021-03-03,rQTxRDkjqJN6L6kHZfCZa1BgB8CQei5HhG,1.01 GH/s
2021-03-03,RNm3CUtZpqW58m4QzfDEEDJcS3qimxKRxi,1.01 GH/s
2021-03-03,RPFuAGPg8NfvNKr6oCxa1GgfhYAT8AThma,1.00 GH/s
2021-03-03,rN4iZHsJMHqFuYgsXyCtXzsVPbE1W4Fspt,1.00 GH/s
2021-03-03,RK6URudgbzcJR8cwzodPTiwoABxtf39qBP,999.79 MH/s
2021-03-03,RGYWPK9cPwQximCvDsJpUYEaiy1MYfqpET,978.31 MH/s
2021-03-03,RKKxMj2fDsfFxFLgGYbWLyQdD9KDf2ERNq,977.34 MH/s
2021-03-03,RTKHDASP8dTcqvouMjogBX4wsri6yufWez,976.03 MH/s
2021-03-03,RCcmDunQb7hHBMJKP9XomKuiKrXek1Hg6m,972.78 MH/s
2021-03-03,REh1uvdbZUhxu3hKXHFQ9VPyuWftRYgd6H,971.15 MH/s
2021-03-03,RKMyGPpeJLtLZaGHRf6UFaEmGH8Rp9htPZ,967.46 MH/s
2021-03-03,RLP2duLB5kZNeVWs65nd4BAqi18rYbc6nM,966.38 MH/s
2021-03-03,RRaYqeYpQWepwrC9SJFNd3vGtXJJ4iVAPh,964.00 MH/s
2021-03-03,RNY5BV1PJcFnhkLVhEttWfeJXq4mhp2i4V,961.61 MH/s
2021-03-03,RN3GLubNMTBzScBSBBcVCbJ1Mz4G1NFRb8,961.61 MH/s
2021-03-03,RHkp9q5hWLWo7zWd6nqapiZSWPsonKnbVa,956.84 MH/s
2021-03-03,RH4HxFFGSdrhwoem2GhmjrV5NgeiZFsN9q,954.45 MH/s
2021-03-03,RBrD3HzAjC8NEZaNdfWyhCWLnBHc1PKsmy,952.07 MH/s
2021-03-03,RMwPVtYXHP9pMT2vpQDms6RqgRuaAKo9GD,949.68 MH/s
2021-03-03,RFKt1n9VXqmn42jG11683WmUozDWvT7UFx,949.68 MH/s
2021-03-03,RP1RpzQ3oKNYd5KQzDiFrZGVC6wTZvAYS9,947.29 MH/s
2021-03-03,RD3Ga8dsGmamuQrH9kyHzHVVdiXKTgmPUh,944.33 MH/s
2021-03-03,RNMdKeWYJQvHkt3eTmsqnRn9AoToSbKfFL,942.52 MH/s
2021-03-03,RFcCtjiqkgSwEhHXPP983sWfJswUBxhLXq,938.27 MH/s
2021-03-03,RCKApQZrNUsXtzf4xcBHvHhK1VxqysAVge,937.75 MH/s
2021-03-03,RFnU4e62pJRcnGCUvJ88AFhGPrTPDwEb2d,936.10 MH/s
2021-03-03,RLpKgnGBzbgTK2kLbuL4vYUHaPZ6vsCn7g,934.65 MH/s
2021-03-03,RTKCYoY6Y1pCZzor39u7EmYnuaLh1yc8aD,932.87 MH/s
2021-03-03,RKsMANe9c839RnRSmgNNqD3CBYvqtuW32n,932.66 MH/s
2021-03-03,RHZPxM8K3RACmMiiDDSCNSvappBdpFcUBG,930.59 MH/s
2021-03-03,RLaZUjaR4ECUBwbNEuqqugGJ8LWRcMzMxo,928.72 MH/s
2021-03-03,RUWEnraYoSQqgsBWHw7fdCo6vSHukoEQ5q,928.20 MH/s
2021-03-03,RR67zT3rjwZUkmubtgxmnzETYz5rikk5ww,926.52 MH/s
2021-03-03,RFd2vpWzmugCxWyamn2LMoaffoUKLVqfb5,925.82 MH/s
2021-03-03,RVEZHp1ajKkSrwemXx1uWayi1yiYqYwv46,924.13 MH/s
2021-03-03,RGaNSqga4DrYU1CcU4akveapG6nW957Zgg,921.05 MH/s
2021-03-03,RWUrPJQpmdhndnFrhmgwc5BVjBxRLsgKx2,913.89 MH/s
2021-03-03,RFSfoZfjJxy4QSED4AP2dohsZ9zdoghkrB,908.89 MH/s
2021-03-03,RQw4eBu3tkwfYEbQL8FNoDhStVvZjVRHBr,906.73 MH/s
2021-03-03,RHxsS8n2XnvC1x7gcU3by32j1GRckdKNM2,896.00 MH/s
2021-03-03,RRwctNNVeK1gbNpStA8Ksbq7cTPxnn3wxU,894.40 MH/s
2021-03-03,RAjpaVyEb4Piv7q4tfqYzJHKSi2VgenYPV,894.40 MH/s
2021-03-03,RT3UoKgynpTXGMgv8Zp6eqKwNdNxsXM9z3,871.42 MH/s
2021-03-03,RRVyeLYJc3TbHLbqy9xN2MuK6iw7A13TRQ,871.42 MH/s
2021-03-03,RPy5C6TptLtV7Br7QsvTmSH4YBL9Eskwrz,865.22 MH/s
2021-03-03,RNLZeHtZgzuG2vX4hDbJ7f5tDe9ssVrcv3,862.35 MH/s
