Date,Miner,Hashrate
2021-03-04,RFY4srAgj7CBGUsKnfXucvX2EQAka9qt47,4.84 GH/s
2021-03-04,RLGyujp8HbwhHnch1mhc8iKX4St9KN7u8G,4.79 GH/s
2021-03-04,RLTYcDQ51MWPfFgteBsPi4G97GjsnspMuF,4.66 GH/s
2021-03-04,RNtjhKpnxvuCzjN3QasowSpoz3XLd99Yv2,4.56 GH/s
2021-03-04,RCRKTFimNjJczyawY9sZDTVk1BgGvjm8c6,4.52 GH/s
2021-03-04,RSnDSAJfLraQK3rjQpbEC12D8RaA3aieCA,4.49 GH/s
2021-03-04,RWMeSdZgM4Wocb9JMb4wg2McTWHQfscpav,4.40 GH/s
2021-03-04,RBmjdmyLcTdCGKv1PyFW2HQLrEBsUX9jmN,4.37 GH/s
2021-03-04,RCQAaUTuVJx9fsf8G6n3iaiSoeMUHUikeP,4.28 GH/s
2021-03-04,RMFmdvBuYSSmJSWaJ7kQtmCXaS2AjvMYZB,4.15 GH/s
2021-03-04,RPMkqaX2Te2zd3tpjiyyxF2smiY84yq35X,4.14 GH/s
2021-03-04,RReQNrmpR8RUYxXZLFcK2SKGXKvuFzpBse,4.08 GH/s
2021-03-04,RExT4MqqGbSajH3xUCQZqdbKk8YS1r98Sb,4.07 GH/s
2021-03-04,RKNXqWmZo8vUBqRkuDoorxyhm4cU5yKyq7,3.89 GH/s
2021-03-04,RGMzgCvyjkcKNcHK11ayXPifoQZAiGUnZp,3.82 GH/s
2021-03-04,RY9fxa63g153zYhn6jEFxj1sWCAYkSbGBs,3.69 GH/s
2021-03-04,RHiZ7fVsK6r5RfHUEBBrxdmvuGpwp6mTBV,3.68 GH/s
2021-03-04,RAVmr9RoB2cmZ99Gs9qAPS7mHBmzUHtocU,3.60 GH/s
2021-03-04,RJo6hp41w4krarq884kfZg6epAuyr4e6Jt,3.52 GH/s
2021-03-04,RLzf2AsjmE7P5G1rquK8TXNLbPrkAXt4ag,3.50 GH/s
2021-03-04,R9yEacuF7DDMhvRzdLWhAzdhuypEjNGufT,3.45 GH/s
2021-03-04,RG3PBFuT34YDHSBu1TYXWwGvcyFMyE27aN,3.43 GH/s
2021-03-04,RMQxfLGtSvL2feSE4w1pyHawaebxeTbcV6,3.30 GH/s
2021-03-04,RM85ULtQ3AGMrZxKigget7bVfHdVBgLx7q,3.29 GH/s
2021-03-04,RGQRMBiBzqUCtDqYcZk6pEhtE2jWYKXLbB,3.22 GH/s
2021-03-04,RVSfXgzFrHu5oedgDBy7ZXVBdA8eK54ynX,3.13 GH/s
2021-03-04,RRjMDDBMDfkGV8Q4kY9VBRCBBXUHqGB8es,3.12 GH/s
2021-03-04,RMA5hR5R7UFn5TaKdF78JB5zPyAYtRziQH,3.10 GH/s
2021-03-04,RH4zvrxetqwo5mSgrkKAHRBfJUrzHwAoNb,3.06 GH/s
2021-03-04,RStwutjnoTTUy3YMzQRMiAGfXqNTgRcGyv,3.04 GH/s
2021-03-04,RKBANtYmTZFZQsFD9Nw5ahgcUpXbR69duA,3.01 GH/s
2021-03-04,RDgfEVC7meJgyczu9zgtnPXmYcPH1LJHLW,3.00 GH/s
2021-03-04,RADUE9PhKoVaifNmASiJAYKtVss8vgzWKd,2.98 GH/s
2021-03-04,RRkoQ2MgVxwPh54hPdpQ4q97XsiwHheytS,2.96 GH/s
2021-03-04,RDdLsBnAcuYCLEadyZp7xhQMwtFf8KbkAr,2.92 GH/s
2021-03-04,REUrXGqFPfrUSpTZVtiiw9q2xy1D13AZFz,2.91 GH/s
2021-03-04,RX9ZqYzrrYG1VJgLANeEZp1vvL9cAYoYdi,2.89 GH/s
2021-03-04,R9kks7qoNjEe8FBYzfqxtK6oyTcYz4mXTh,2.86 GH/s
2021-03-04,RVZA1yeNbPJ5FykPXkPcF4nqMT428FwpT5,2.84 GH/s
2021-03-04,RH2swPipTDBBNxEBdzWuNa4roBu6kFzoTz,2.83 GH/s
2021-03-04,RCNUqhy15BsiMA6VJndSJK7PhYC5sX17ZV,2.83 GH/s
2021-03-04,R9NyMvLC81wo6FCmMV6gteD6ADh6gezGUc,2.78 GH/s
2021-03-04,RRUsZr8Qr64ZwC67eavE2tyNrXazLQyAPG,2.72 GH/s
2021-03-04,RTbkBP4Ev4BJ5HJAtdc3qTigBcY3L5jmVB,2.71 GH/s
2021-03-04,RRjXW2PwXTBa8mTyCPdKKQz7tQVyuz1RfF,2.69 GH/s
2021-03-04,RB9VdeYVkwL3ZkhMb2b69UGvwsRaH4SYtu,2.63 GH/s
2021-03-04,RTF5cAu2MXgMbZzGFc4ZmJxwc7pKaYCMMJ,2.62 GH/s
2021-03-04,RDXWETZWw3aAWz8Qcpvrk3HuSwkdS5U3Zs,2.59 GH/s
2021-03-04,RHPXfpjmTff4hJwgAesQcFCUn1r61ag9jG,2.52 GH/s
2021-03-04,RCdkywK6sa2qkGAkP4WuY55u2nkYu2fVC9,2.51 GH/s
2021-03-04,RGTfex3vMM689EMFkw2fdfUnU4MKJvwd9E,2.44 GH/s
2021-03-04,RBRFFhfx2qqsWTyGxNxj9gAtBtnJ2ooJ83,2.41 GH/s
2021-03-04,RCa9ZLbAcqzU96Cdib5v2AWt3e8yBGg4AG,2.40 GH/s
2021-03-04,RCWLUngQx4qUsVRWnQ7DrEDb1aHoJ85V6y,2.40 GH/s
2021-03-04,RVWqLdbY8GXQLV3xAVnpXi3Puscgt47xxt,2.40 GH/s
2021-03-04,RBwTgEPPkdDjMJ5iBKAoQoqzguXGciM4qa,2.37 GH/s
2021-03-04,RJM9hS9runmi5WchnEboURoTUZpkeW6XSN,2.34 GH/s
2021-03-04,RQuNrXFtkqGgtscKenUeMvwfmLTF3yQvmk,2.32 GH/s
2021-03-04,REwQ6UXHwzXKdbhQoUiwgPCt1uiaxW1J4Y,2.32 GH/s
2021-03-04,RSQLa4mhXDLi6Q2F8gHg6c9oSADL5S2bKZ,2.31 GH/s
2021-03-04,RJocPhPNpjaVuzx9MbivR6qSvvaTLzTX9u,2.31 GH/s
2021-03-04,RWTFEZnrA3khSVhNXuR2j8LAiK9vr3AdKw,2.31 GH/s
2021-03-04,RMwzNbnpjdKvEAJ8YRzoqbcAP6UMPvGKxL,2.28 GH/s
2021-03-04,RLFdpaFmpcaQmmxW1VZy8WPTJcnARZxBSx,2.28 GH/s
2021-03-04,RAhWAxDKhDZn7G578CkVfqFuiZRFnvNY5x,2.28 GH/s
2021-03-04,RVZdLtJ2E82z2bPn2cehsfuxyyXfCUJ4oe,2.26 GH/s
2021-03-04,REoEqQzq4KHLF5FqCkqmtQQ3fxbLpEQuMo,2.25 GH/s
2021-03-04,RFPUQhydMiKFM8b93xaAf26zV6hMHSqq5u,2.22 GH/s
2021-03-04,REKQL5mJSfsE1HLigMNWGqywYXZKrovE6w,2.17 GH/s
2021-03-04,RM6j1AvUnxggYaqRjgu4FsWvLysRtYcKud,2.15 GH/s
2021-03-04,RJ85uo3yK5zXnPSUGNKAC7aj1tZ1vMKeiH,2.14 GH/s
2021-03-04,RQGB4i4i4XEGkdySCGK7uNgzCir9266NSF,2.13 GH/s
2021-03-04,RPreszMFCY4B8VdQfNrvhDr4nb736MBGYe,2.07 GH/s
2021-03-04,RAqGMNPgr2Pumhc7sjTzDbVHT4ykY6RGxK,2.04 GH/s
2021-03-04,RKiVd6PybX5tAAgmaPABmbK4i63TWa98hV,1.99 GH/s
2021-03-04,RHKm2wV7xyLQHJaGTKCmxb6vSvUa1kGxwd,1.94 GH/s
2021-03-04,RRbJcUiVgDDV6u5jshSH2DmQadggb21yp8,1.94 GH/s
2021-03-04,RT3fpoBbV3unQStdDye4wVJGgyLyv4FWVu,1.92 GH/s
2021-03-04,RP76V6hhBmHrXDGdPGEHZMmjSWXeGKxSd4,1.91 GH/s
2021-03-04,RCcsFDXLTYRD5Y8GZYdxP5ryjF9bQkLpNy,1.91 GH/s
2021-03-04,RDEBrrrsz8F8zrwm2r61mhe22RqZXnzVyZ,1.90 GH/s
2021-03-04,RXD8Mse1QGDkM3hbvdhw8xFFji4DZSz6jy,1.90 GH/s
2021-03-04,RSVT4STfgdgbeWPfaPkyQMknfr6QZG8z57,1.90 GH/s
2021-03-04,RRyYBqEkoY4EogYNFNU82aBQYXD82LgHyx,1.89 GH/s
2021-03-04,RUduMqbEJQayed6uv7hyxZiuEnu57To4wq,1.85 GH/s
2021-03-04,RSpDQuaBtbqxMr8GDDErXBae7sZW588Zb6,1.85 GH/s
2021-03-04,RWVicXPwwPuxMSz2aHZ7EKcrjwfDDbYhpG,1.84 GH/s
2021-03-04,RHaZbd9JzHYw6vhs64iWnXK3uiUD9qmYkY,1.84 GH/s
2021-03-04,RJS7hvgV2h5r1YwMiUZoDQFFWGYhseLAAr,1.82 GH/s
2021-03-04,RFqs1JfNYFDf2qvoZdGZN1jcm8QztZXGvK,1.82 GH/s
2021-03-04,R9SMfQrJBd2EYH1s4Jg8BVmjzQkCJbzFgr,1.81 GH/s
2021-03-04,RVggK1AAkNNZhHCqx3dXNygcJx3kmnzD5q,1.81 GH/s
2021-03-04,RBbS34mAo8geq8ZHeGLMUYHu4qXtkrMFrj,1.80 GH/s
2021-03-04,RAkF1LMUftQsGaVZr7bbP8H9KpAqdyMxtb,1.79 GH/s
2021-03-04,RUNY5qf7BmDbwQ83owZa3K1NRxrwjbBzXR,1.77 GH/s
2021-03-04,RRGSk2WnmMDcNAWtTxu5j8pwzw8aAJAALp,1.76 GH/s
2021-03-04,REU6vcYroRtkyMYBHihG7gKEjcfCG1fFA4,1.76 GH/s
2021-03-04,RPFXt6kf3ax3yYPPAde22ftCFmHg9hgWe2,1.75 GH/s
2021-03-04,RKCCHh8MG8M7V9HD3G7P2zzSc7XSh3EzcM,1.72 GH/s
2021-03-04,RUo912LATLZumwG1UsPrEXA2knArQoAv3d,1.70 GH/s
2021-03-04,RBUNt57f2WmsgAu8CW74T28QEnWGgpCqmm,1.69 GH/s
2021-03-04,RRRmutYoNivnC3d1zvMRyCbk6vMAkLsXEu,1.68 GH/s
2021-03-04,RUSYdY5EwyTCSxfFLgEMoSBsyCAEHNNfJ6,1.68 GH/s
2021-03-04,RAaVHW7VGtCGaeWntAtzcaKDTxPkFvX4qF,1.66 GH/s
2021-03-04,RKtHH8GcCHGDHhKm8xm7ooBDzgi5AWq2m6,1.64 GH/s
2021-03-04,RSW7iHivwGvotXSzX3zeSt2CuSkStkudib,1.62 GH/s
2021-03-04,RT87eHqsn4BnrwW7ywGtwRuvF8CThLiFdd,1.62 GH/s
2021-03-04,R9magyq6qn5V6RRvq7NmBxp6NUWdhqf25j,1.62 GH/s
2021-03-04,RJoULkz8SQqfBKFHm1yAi5RtdNcPWWWjFu,1.61 GH/s
2021-03-04,RLLXphcoiqRt7jBmWy22HAjNNJj2DYHuEH,1.60 GH/s
2021-03-04,RAiSEpVNyLLt6FswxmGUz4dhcA4CHCN8UL,1.60 GH/s
2021-03-04,RQstF2WPrqki3CsNfnjhSdoTUJNuhQL9ze,1.56 GH/s
2021-03-04,RSmPT1PHN2N3WVekef1CtWbVYK3LTe2N6s,1.54 GH/s
2021-03-04,RXFwcbyuoe8E1hw1YooHRD92PzRa9Xzr2Z,1.53 GH/s
2021-03-04,RVVz1Mzs9p7eC7uez2avo3sKYDtKfh9Gcr,1.50 GH/s
2021-03-04,RQ4PdGDijUrTDDXUhgJaFTbCgEd4yvQVx6,1.49 GH/s
2021-03-04,R9iVtriZoeQfRzEjBZ71T2DFXqpFhBtHFq,1.49 GH/s
2021-03-04,rQTxRDkjqJN6L6kHZfCZa1BgB8CQei5HhG,1.47 GH/s
2021-03-04,RUSpv3mc7SgK87TYR7UefZ8NwYZ9nfEFms,1.46 GH/s
2021-03-04,RTWVENnFi7SCf6pB1ncf1f7AfYB75VRefj,1.45 GH/s
2021-03-04,RQQwWrdpZqrqhgQev6X3Sas8eFMDJ8Qd6M,1.45 GH/s
2021-03-04,RJXi5bADQiN2gN7hk6rqs8roi5nymAdigc,1.44 GH/s
2021-03-04,RGUx9Q4Yw9oGghYzVKyuWpA12kAQmh3dzJ,1.44 GH/s
2021-03-04,RGQyd6aqW7ESqVfAwB3tqokkqitwCTcWiB,1.43 GH/s
2021-03-04,RXNgAFUVqUYw8E4pgWsKsiCUBizNaanPyg,1.41 GH/s
2021-03-04,RUAfUytnBw1UxtyBuHUYmrLH2Ta2iC3kXZ,1.39 GH/s
2021-03-04,RAriAmwECJP2M5aAwJPn9g9ZTwdHEFHbTm,1.38 GH/s
2021-03-04,RUkLB6JxYKByPa3KEVimczhaLVaxxM2eiP,1.37 GH/s
2021-03-04,RRuiqwxN1yDYkY8dq3L9AnMckYxCMg7m6X,1.36 GH/s
2021-03-04,RSsu2kd4zEAHpY4u8k7jgGyAQwmpXaFN1R,1.36 GH/s
2021-03-04,RFCsqLcgEkdrqgfT76BsTBPzPp97Ke4Kou,1.35 GH/s
2021-03-04,RVZ3opDxeivoBA5C5KSrXaSkKbh3Re2bcU,1.35 GH/s
2021-03-04,RYZhcEyQLWHahcfTQdhRHbiroPJyxghFvi,1.34 GH/s
2021-03-04,RWA2WYFbycjk6tDPVSbiVERPaEEpWpxAnY,1.33 GH/s
2021-03-04,R9MVEJ6ixGQdKQ3xKfWNv8z3zHY5awUw7R,1.32 GH/s
2021-03-04,RV5vjfwJZv4PgdyEVs4drDj64x75fmMT3K,1.30 GH/s
2021-03-04,rFEXFWnoUPWxJhc1YGacoPEncLSy2o55Jc,1.29 GH/s
2021-03-04,RFgvkxzPQ3qPGikzzeicVQvcj3U8ovyWtS,1.29 GH/s
2021-03-04,RTye1Af6hW4Ac6UfiT334p627AG9UXZYNh,1.29 GH/s
2021-03-04,RWfWgjkYJYDKqF8KhPdAAj94kJMxqhtZ7N,1.29 GH/s
2021-03-04,RPqGRSZuio9qU28BVVJuGBJwyocsHkWHPx,1.29 GH/s
2021-03-04,RPC2udPgtbeFWpxyJoy7msmg6jZhTSqe5d,1.29 GH/s
2021-03-04,RV1cgfq5usxYgrv8eiUTh6YKCMp4iXNMst,1.28 GH/s
2021-03-04,RJfKvrFJJiUr7jkdoLH9ueYiVLZfe3cfSi,1.28 GH/s
2021-03-04,RGdK2k5ZXH3YFuxpr2SevmViFmrgDcAhYz,1.28 GH/s
2021-03-04,RGN4oPq5QzofLEJS3XHfj5tnW6TkyicVdG,1.27 GH/s
2021-03-04,RDaoPLHx3LdbwbuhApzoQ5bNyTz1RRBpwR,1.27 GH/s
2021-03-04,RT1jMZUxNNkt7GnL7gnZM2PRGaRps7h2mx,1.27 GH/s
2021-03-04,RLyZ4armPfkurBFEu9ZjK5pwaU1oiWUh8F,1.26 GH/s
2021-03-04,RRS7bLhVpG3yaZ5ewQjs7GgNpP6uXoF151,1.26 GH/s
2021-03-04,RSdkD9oAYjZpTYhjYneAMSEoe4d2KrZL5F,1.25 GH/s
2021-03-04,RGppwCSSvBzqNFz6ecmt9Z4zNgFXWmpCWZ,1.25 GH/s
2021-03-04,RKw84PJBnzq4QWx2DwjJonY9s3NYoPxT1P,1.25 GH/s
2021-03-04,RULo2nsuh9sKLxxW7spFhNUJHsur2WBxuH,1.24 GH/s
2021-03-04,RHikX9J59rFYYjQn4xKWhNZNEKsRBkTzBM,1.24 GH/s
2021-03-04,RD5x3KxkvhDNUE3XA4wpWJK45H7MBtDG7N,1.23 GH/s
2021-03-04,RK6URudgbzcJR8cwzodPTiwoABxtf39qBP,1.23 GH/s
2021-03-04,RUEpjG2JH9KF7UxLMfzyyDepqg4RwygW3b,1.22 GH/s
2021-03-04,RRgtANUGQJMTkzJzrzaZ2x6NEFq1MVUP4X,1.22 GH/s
2021-03-04,RM9ftawN78nAxfcGYsyZJqLJsPVANJn2jz,1.22 GH/s
2021-03-04,RDZBtJ4PEtDBZhvFUJuXXVKtyvvvTDbY2n,1.22 GH/s
2021-03-04,RQLiJxEyhvcFcsjEbj4dwXWcmQgB6XHiig,1.22 GH/s
2021-03-04,RMJMp2ecKJomGZbctWvmJpTqou8sWxTFnN,1.20 GH/s
2021-03-04,RLWNEnzK32hZ5K5Y6NrBK9JHw2wq5ynSCW,1.19 GH/s
2021-03-04,RAX979Ea69H6SBWowj2HehPdDY1yCa7R26,1.19 GH/s
2021-03-04,RWNEuByxXpXFy6rBGcDPosyNZhAqmrGYQx,1.19 GH/s
2021-03-04,RUZajAvMDXSRkf3dsUhq6tvCLrNMQoePDv,1.19 GH/s
2021-03-04,RERiR99zY8hELcPUVQa5ZJNVJYht6bEJus,1.18 GH/s
2021-03-04,RHmip9pCASwyXbuFKwNetEQV2SKvXLmi7V,1.18 GH/s
2021-03-04,RGRxoCHs1qPZGAriPHjm9fhWnP3H3V6KDw,1.18 GH/s
2021-03-04,RWgn3KMEQbj3ZhAvpwKygtJKU8LBW1ED8W,1.17 GH/s
2021-03-04,RSFSriRkxUuphTn7YsqbpALQx7893XrYth,1.17 GH/s
2021-03-04,RKMyGPpeJLtLZaGHRf6UFaEmGH8Rp9htPZ,1.17 GH/s
2021-03-04,RLJzuixziJ3eRSPiE9TrRRkNzLAv55ihvc,1.16 GH/s
2021-03-04,rE6n3sYY4WRVQzHLJMwRtAfpJT4zmANXv4,1.14 GH/s
2021-03-04,RLP2duLB5kZNeVWs65nd4BAqi18rYbc6nM,1.14 GH/s
2021-03-04,RS3stKJ8Q9TqoUJ777eJwvAUF5x9F2BWCr,1.13 GH/s
2021-03-04,RNzdpZxTzTbKx9A4eVBmXFTvvmTiQuC5YT,1.13 GH/s
2021-03-04,RTbTUfr9gSEegLZscRqWqTwCSWTHEUjq4g,1.13 GH/s
2021-03-04,RKviRcm9YBDGjbkXNcAqRF3Bjg4Sk7jsqW,1.13 GH/s
2021-03-04,R9bvBsQDBxutpujwFLSLsZJwmD1pKkbwoX,1.13 GH/s
2021-03-04,RRvEGWfPWTBMgVhNWUXpL7JwZaPTnWtPJ8,1.13 GH/s
2021-03-04,RQcBHWqx6nR4uqWw7HHzxzAFzZEEV14sgz,1.13 GH/s
2021-03-04,RVo3eAbV337ZjuG3WdEkNk7aJqz5Ux8SiB,1.12 GH/s
2021-03-04,REJbA2Zk1ECgJZ1PYLFy41NXCvyTjJKSTs,1.11 GH/s
2021-03-04,RVPMz75AYWAeP8HnEUmWaQD9vSkkbz1J45,1.10 GH/s
2021-03-04,RNprU3obAFkGKXL7DYGKA3LQt9ThBbBFpL,1.10 GH/s
2021-03-04,RERGkQkmVeKWHqYCufcMxGH1MeowTkm4ew,1.09 GH/s
2021-03-04,RL8s5uF9D8vn7e8YZTaqQ3mPzXBRQwaQdd,1.08 GH/s
2021-03-04,RNxi4CtfoCx3KLo19kcq78ABCMT8L1SAof,1.08 GH/s
2021-03-04,RGYWPK9cPwQximCvDsJpUYEaiy1MYfqpET,1.07 GH/s
2021-03-04,RFVKigNEK5pLrwiYbgZ5S7ZZwCSDHWh9f1,1.07 GH/s
2021-03-04,RKADvGRRvjHEkf5Ltqf7jUgk96Lt2pxnTY,1.06 GH/s
2021-03-04,RKB6PD6ZPFpTkAH8i1awfoxAVPi9xv2d7W,1.06 GH/s
2021-03-04,RBrD3HzAjC8NEZaNdfWyhCWLnBHc1PKsmy,1.06 GH/s
2021-03-04,RNY5BV1PJcFnhkLVhEttWfeJXq4mhp2i4V,1.05 GH/s
2021-03-04,RJ98h59dvAEX2HezeLXu5oichND7azGUzb,1.05 GH/s
2021-03-04,RHBUYbNRLeYw2m2rqFLhtSEUnyr1qnCSCC,1.05 GH/s
2021-03-04,RNq1Xj9PXLGNQUqKQTPtBxgFtsSDEbwKme,1.05 GH/s
2021-03-04,RW5r9iXUiSjnX9ntp8rLgFrxMjm514x2QD,1.05 GH/s
2021-03-04,RDzqRRo8FaxGf5h59E6MPbRrvT4Rm45HGq,1.05 GH/s
2021-03-04,RMBxwTZTRvdoEumaLhfVZ19h5cAsM6FAQu,1.04 GH/s
2021-03-04,RAzoBQemuyn5q2kr1WJpFBgaQ84gAUkFzj,1.04 GH/s
2021-03-04,RE9UFvMr7EP3tgkJXwnBiFg4AqMTQ8ikyN,1.04 GH/s
2021-03-04,RXM8XtB3Wizu5uzgjdtnzKWYjadA9rBuaZ,1.04 GH/s
2021-03-04,RKBrNQ4P6gkB7HCvmJ3JWoZDseNCKfavDL,1.04 GH/s
2021-03-04,REz3EMTHbWSvLzEqyUGrQ6gRAfEBcWPqid,1.03 GH/s
2021-03-04,RLvBaLF4GU67yWch5Yxow8SkSnsiJbUcpA,1.02 GH/s
2021-03-04,RWKrfUyFc4DAkrQnAX5pYxuCxtEPDjKFSZ,1.02 GH/s
2021-03-04,RNm3CUtZpqW58m4QzfDEEDJcS3qimxKRxi,1.02 GH/s
2021-03-04,RLpKgnGBzbgTK2kLbuL4vYUHaPZ6vsCn7g,1.01 GH/s
2021-03-04,RH4HxFFGSdrhwoem2GhmjrV5NgeiZFsN9q,1.00 GH/s
2021-03-04,RVFesxsU5xbLh4QXZg1NnzUPM3kAewEYy9,999.79 MH/s
2021-03-04,RF1FbV1etpgx76CzUenpH9NpE13QPGhBSF,999.79 MH/s
2021-03-04,RKAQKS634PaG7bbrmqRufK9FXi7PMGhbUc,996.68 MH/s
2021-03-04,RD3Ga8dsGmamuQrH9kyHzHVVdiXKTgmPUh,995.02 MH/s
2021-03-04,RFcCtjiqkgSwEhHXPP983sWfJswUBxhLXq,990.79 MH/s
2021-03-04,RAKpjNQCFCbbXb3guJA7gunMVN64mWTmPw,987.86 MH/s
2021-03-04,RFd2vpWzmugCxWyamn2LMoaffoUKLVqfb5,985.47 MH/s
2021-03-04,RN3GLubNMTBzScBSBBcVCbJ1Mz4G1NFRb8,980.70 MH/s
2021-03-04,REh1uvdbZUhxu3hKXHFQ9VPyuWftRYgd6H,980.70 MH/s
2021-03-04,RViu1qHZPN98kVrFCDUYbFqVBWe6iYVD3m,974.62 MH/s
2021-03-04,RR6kp7TZndMZdn5rGBstaNftxktWcMKyeJ,973.54 MH/s
2021-03-04,RRVyeLYJc3TbHLbqy9xN2MuK6iw7A13TRQ,968.77 MH/s
2021-03-04,RTKHDASP8dTcqvouMjogBX4wsri6yufWez,968.00 MH/s
2021-03-04,RFnU4e62pJRcnGCUvJ88AFhGPrTPDwEb2d,966.38 MH/s
2021-03-04,RKy4xtcb82QFv45UwkYjPWqnZxmhiGay53,961.61 MH/s
2021-03-04,RHkp9q5hWLWo7zWd6nqapiZSWPsonKnbVa,956.84 MH/s
2021-03-04,RP1RpzQ3oKNYd5KQzDiFrZGVC6wTZvAYS9,949.68 MH/s
2021-03-04,RFmYVw7ese6hf3rryyjz9RiDncTpzi751Z,949.68 MH/s
2021-03-04,RVEZHp1ajKkSrwemXx1uWayi1yiYqYwv46,947.29 MH/s
2021-03-04,RLTBdj5vNg7YC6ZfBZx4UpkYAVRhn7EP9f,947.29 MH/s
2021-03-04,RWUrPJQpmdhndnFrhmgwc5BVjBxRLsgKx2,944.91 MH/s
2021-03-04,RQjkUi7hBLDhT6AjMKmd1pYjYoaUwrqpax,943.94 MH/s
2021-03-04,RUWEnraYoSQqgsBWHw7fdCo6vSHukoEQ5q,942.52 MH/s
2021-03-04,RJvf13MegfJuhaC8Do3n75rbL3QAvsuYci,937.45 MH/s
2021-03-04,RUh5pRDCYAo212eSFVYcNpjuoNavSETsXX,935.36 MH/s
2021-03-04,RTKC3bNBJP79HQC5tJ6idcqKYCTTsaUKam,935.36 MH/s
2021-03-04,RCKQGdG6hApZbqM538X5r9gMJULJWpd6eu,933.18 MH/s
2021-03-04,RKKxMj2fDsfFxFLgGYbWLyQdD9KDf2ERNq,930.59 MH/s
2021-03-04,RUTD7bbzNXgVzKWW4c6FLi8cEayVKEt8nC,928.20 MH/s
2021-03-04,RDXQGsomXv6hSJw4o7anKSEPwa3WBaf3wU,928.20 MH/s
2021-03-04,RRL9m4Z1TqHiBeXqhXMziF8MwuVhoRMryH,925.82 MH/s
2021-03-04,RRaYqeYpQWepwrC9SJFNd3vGtXJJ4iVAPh,918.66 MH/s
2021-03-04,RX7hLn8kAkiELowFjhL9v1ttZApFgJ6Y1k,916.27 MH/s
2021-03-04,RNaPL5BjwwLo1aokkPm8hQBMjsQEPqgU8B,911.58 MH/s
2021-03-04,RKU55AURkDM2wuVWE4tS1M7gQZkyrpq3be,909.12 MH/s
2021-03-04,RHZPxM8K3RACmMiiDDSCNSvappBdpFcUBG,904.34 MH/s
2021-03-04,RV5eyz2bPqMZsWQCNYvtoyaa4zv7RaDaE1,901.96 MH/s
2021-03-04,RPFuAGPg8NfvNKr6oCxa1GgfhYAT8AThma,899.57 MH/s
2021-03-04,RNCefFZk7t2EtWMMfEGGYnyvheLVoFym6Y,899.57 MH/s
2021-03-04,RHxsS8n2XnvC1x7gcU3by32j1GRckdKNM2,899.57 MH/s
2021-03-04,rN4iZHsJMHqFuYgsXyCtXzsVPbE1W4Fspt,894.80 MH/s
